class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,title_value,inception_value,has_version_place_of_publication,has_version_publication_date,has_version_publisher,has_version_permalink,has_version_external_source,contributor_role,contributor_value,contributor_label,subject_value,subject_label,has_part_value
Book,"De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda",,,"De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda","De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda.md",Ss8mzfpPBA43,513044241671032390726,identifier,https://edit16.iccu.sbn.it/titolo/CNCE034640,,,,,,,,,,,,,,,,
Book,"De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda",,,"De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda","De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda.md",Ss8mzfpPBA43,513044241671032390726,described_by_source,,,,,,,,,,,,,,,,,
Book,"De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda",,,"De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda","De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda.md",Ss8mzfpPBA43,513044241671032390726,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/XzeQyQXbyjmR,poetry collection,,,,,,,,,,,,,
Book,"De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda",,,"De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda","De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda.md",Ss8mzfpPBA43,513044241671032390726,title,,,,,"De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda",,,,,,,,,,,,
Book,"De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda",,,"De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda","De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda.md",Ss8mzfpPBA43,513044241671032390726,inception,,,,,,,,,,,,,,,,,
Book,"De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda",,,"De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda","De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda.md",Ss8mzfpPBA43,513044241671032390726,has_version,,,,,,,"[{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Hm8LNCNr7Wxn', 'label': 'Firenze'}]",1577.0,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/FmA2BR2ZNPoV', 'label': 'Lorenzo Torrentino'}",https://edit16.iccu.sbn.it/titolo/CNCE034640,https://books.google.it/books?id=AIOX9y53wIMC&printsec=frontcover&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=false,,,,,,
Book,"De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda",,,"De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda","De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda.md",Ss8mzfpPBA43,513044241671032390726,contributor,,,,,,,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/awZyTsJZqrUq', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/TdyZG6fXKCLc,Benedetto Varchi,,,
Book,"De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda",,,"De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda","De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda.md",Ss8mzfpPBA43,513044241671032390726,subject,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LYHHrTeytuwp,epistolary literature,
Book,"De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda",,,"De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda","De' sonetti di m. Benedetto Varchi colle risposte, e proposte di diuersi parte seconda.md",Ss8mzfpPBA43,513044241671032390726,has_part,,,,,,,,,,,,,,,,,
