class,aliases,base_name,filename,label,id,n_id,property,part_of_value,citation_value,isbn_value,identifier_value
BibliographicResource,['sorrentiMadHotMadrigalsSelections2015'],(Sorrentini 2015),(Sorrentini 2015).md,(Sorrentini 2015),WbLfAPPmoPxy,589870762509789085744,part_of,,,,
BibliographicResource,['sorrentiMadHotMadrigalsSelections2015'],(Sorrentini 2015),(Sorrentini 2015).md,(Sorrentini 2015),WbLfAPPmoPxy,589870762509789085744,citation,,"Sorrenti, Anne-Marie. 2015. ‘Mad-Hot Madrigals: Selections from the Rime (1601) of Late Sixteenth-Century Diva Isabella Andreini (1562–1604)’. Italian Studies 70 (3): 298–310. doi:10.1179/0075163415Z.000000000103.",,
BibliographicResource,['sorrentiMadHotMadrigalsSelections2015'],(Sorrentini 2015),(Sorrentini 2015).md,(Sorrentini 2015),WbLfAPPmoPxy,589870762509789085744,isbn,,,,
BibliographicResource,['sorrentiMadHotMadrigalsSelections2015'],(Sorrentini 2015),(Sorrentini 2015).md,(Sorrentini 2015),WbLfAPPmoPxy,589870762509789085744,identifier,,,,https://doi.org/10.1179/0075163415Z.000000000103
