class,label,base_name,filename,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,publisher,publisher,publisher.md,2hYMECrC2z35,14311984770186759996,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6oNeDcfvTHyK,occupation,,
Concept,publisher,publisher,publisher.md,2hYMECrC2z35,14311984770186759996,subclass_of,,,,
Concept,publisher,publisher,publisher.md,2hYMECrC2z35,14311984770186759996,identifier,,,,http://www.wikidata.org/entity/Q2516866
