class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,work_location_label,member_of_value,member_of_role,member_of_reference,member_of_label,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_source,catalog_identifier_value
Agent,Bernardino Maffei,Bernardino Maffei.md,Bernardino Maffei,RT4Xvqc9q3he,483692568483016523070,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,,,,,
Agent,Bernardino Maffei,Bernardino Maffei.md,Bernardino Maffei,RT4Xvqc9q3he,483692568483016523070,gender,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5bZY447EzsJq,male,,,,,,,,,,,,,
Agent,Bernardino Maffei,Bernardino Maffei.md,Bernardino Maffei,RT4Xvqc9q3he,483692568483016523070,work_location,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/P5ipTFsK5dJG,Roma,,,,,,,,,,,
Agent,Bernardino Maffei,Bernardino Maffei.md,Bernardino Maffei,RT4Xvqc9q3he,483692568483016523070,member_of,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/aTk9hoymKNbk,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/QJd3XfmEAuxc', 'label': 'founder'}","[{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/J9rnQmjyXd4M', 'label': '(Corso 2017)'}]",Accademia delle Virtù,,,,,,,
Agent,Bernardino Maffei,Bernardino Maffei.md,Bernardino Maffei,RT4Xvqc9q3he,483692568483016523070,occupation,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/AwveTDUETzJD,cardinal,,,,,
Agent,Bernardino Maffei,Bernardino Maffei.md,Bernardino Maffei,RT4Xvqc9q3he,483692568483016523070,related_to,,,,,,,,,,,,,,,,,
Agent,Bernardino Maffei,Bernardino Maffei.md,Bernardino Maffei,RT4Xvqc9q3he,483692568483016523070,notable_work,,,,,,,,,,,,,,,,,
Agent,Bernardino Maffei,Bernardino Maffei.md,Bernardino Maffei,RT4Xvqc9q3he,483692568483016523070,interested_in,,,,,,,,,,,,,,,,,
Agent,Bernardino Maffei,Bernardino Maffei.md,Bernardino Maffei,RT4Xvqc9q3he,483692568483016523070,catalog_identifier,,,,,,,,,,,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/DoWoU567wmiV', 'label': 'Italian Academies Database'}",18093.0
