class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Adriano Anvilla,,['Adriano Anville'],Adriano Anvilla,Adriano Anvilla.md,oEg8m8oc4mE7,933202003587462463019,identifier,http://www.wikidata.org/entity/Q141174326,,,,,,,,,,,,,,
Agent,Adriano Anvilla,,['Adriano Anville'],Adriano Anvilla,Adriano Anvilla.md,oEg8m8oc4mE7,933202003587462463019,described_by_source,,,,,,,,,,,,,,,
Agent,Adriano Anvilla,,['Adriano Anville'],Adriano Anvilla,Adriano Anvilla.md,oEg8m8oc4mE7,933202003587462463019,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/U7bj4Jz7sSuU,human,,,,,,,,,,,
Agent,Adriano Anvilla,,['Adriano Anville'],Adriano Anvilla,Adriano Anvilla.md,oEg8m8oc4mE7,933202003587462463019,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sw8LauTZqpYZ,male,,,,,,,,,
Agent,Adriano Anvilla,,['Adriano Anville'],Adriano Anvilla,Adriano Anvilla.md,oEg8m8oc4mE7,933202003587462463019,work_location,,,,,,,,,,,,,,,
Agent,Adriano Anvilla,,['Adriano Anville'],Adriano Anvilla,Adriano Anvilla.md,oEg8m8oc4mE7,933202003587462463019,member_of,,,,,,,,,,,,,,,
Agent,Adriano Anvilla,,['Adriano Anville'],Adriano Anvilla,Adriano Anvilla.md,oEg8m8oc4mE7,933202003587462463019,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/h24pafkqqHsZ,composer,,,,,
Agent,Adriano Anvilla,,['Adriano Anville'],Adriano Anvilla,Adriano Anvilla.md,oEg8m8oc4mE7,933202003587462463019,related_to,,,,,,,,,,,,,,,
Agent,Adriano Anvilla,,['Adriano Anville'],Adriano Anvilla,Adriano Anvilla.md,oEg8m8oc4mE7,933202003587462463019,notable_work,,,,,,,,,,,,,,,
Agent,Adriano Anvilla,,['Adriano Anville'],Adriano Anvilla,Adriano Anvilla.md,oEg8m8oc4mE7,933202003587462463019,interested_in,,,,,,,,,,,,,,,
Agent,Adriano Anvilla,,['Adriano Anville'],Adriano Anvilla,Adriano Anvilla.md,oEg8m8oc4mE7,933202003587462463019,catalog_identifier,,,,,,,,,,,,,,,
Agent,Adriano Anvilla,,['Adriano Anville'],Adriano Anvilla,Adriano Anvilla.md,oEg8m8oc4mE7,933202003587462463019,present_in_work,,,,,,,,,,,,,,,
