class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,based_on_label,derivative_work_value
MusicComposition,"Occhi lucenti, e belli (Marenzio)",,,"Occhi lucenti, e belli (Marenzio)","Occhi lucenti, e belli (Marenzio).md",hePNApcesL9g,817968922282985835056,identifier,https://repim.itatti.harvard.edu/resource/?uri=http%3A%2F%2Frepim.unibo.it%2Fresource%2FWORK%2F184990000010101_000000149500C,,,,,,,,,,,,,
MusicComposition,"Occhi lucenti, e belli (Marenzio)",,,"Occhi lucenti, e belli (Marenzio)","Occhi lucenti, e belli (Marenzio).md",hePNApcesL9g,817968922282985835056,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UFWerrYngAnv,RePIM,,,,,,,,,,,
MusicComposition,"Occhi lucenti, e belli (Marenzio)",,,"Occhi lucenti, e belli (Marenzio)","Occhi lucenti, e belli (Marenzio).md",hePNApcesL9g,817968922282985835056,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/KMtT3sEksj7N,madrigal,,,,,,,,,
MusicComposition,"Occhi lucenti, e belli (Marenzio)",,,"Occhi lucenti, e belli (Marenzio)","Occhi lucenti, e belli (Marenzio).md",hePNApcesL9g,817968922282985835056,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YVAbik9eKVEW', 'label': 'poet'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/RPt3AF9FDvgd,Veronica Gambara,,,,,,
MusicComposition,"Occhi lucenti, e belli (Marenzio)",,,"Occhi lucenti, e belli (Marenzio)","Occhi lucenti, e belli (Marenzio).md",hePNApcesL9g,817968922282985835056,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/h24pafkqqHsZ', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/2dgQ8pqjwadX,Luca Marenzio,,,,,,
MusicComposition,"Occhi lucenti, e belli (Marenzio)",,,"Occhi lucenti, e belli (Marenzio)","Occhi lucenti, e belli (Marenzio).md",hePNApcesL9g,817968922282985835056,part_of,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/MXgvPimjmxEy,Di Luca Marenzio il terzo libro de madrigali a cinque voci,,,,
MusicComposition,"Occhi lucenti, e belli (Marenzio)",,,"Occhi lucenti, e belli (Marenzio)","Occhi lucenti, e belli (Marenzio).md",hePNApcesL9g,817968922282985835056,instrumentation,,,,,,,,,,,,,,
MusicComposition,"Occhi lucenti, e belli (Marenzio)",,,"Occhi lucenti, e belli (Marenzio)","Occhi lucenti, e belli (Marenzio).md",hePNApcesL9g,817968922282985835056,based_on,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Pb3KGNA335hP,"Occhi lucenti, e belli",
MusicComposition,"Occhi lucenti, e belli (Marenzio)",,,"Occhi lucenti, e belli (Marenzio)","Occhi lucenti, e belli (Marenzio).md",hePNApcesL9g,817968922282985835056,derivative_work,,,,,,,,,,,,,,
