class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_section,part_of_pages,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,language_value,language_label,text_value
PoeticWork,Io che già vissi in libertade & sciolta,,,Io che già vissi in libertade & sciolta,Io che già vissi in libertade & sciolta.md,CT7K5UP3xTpM,215443490591354398996,identifier,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Io che già vissi in libertade & sciolta,,,Io che già vissi in libertade & sciolta,Io che già vissi in libertade & sciolta.md,CT7K5UP3xTpM,215443490591354398996,described_by_source,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Io che già vissi in libertade & sciolta,,,Io che già vissi in libertade & sciolta,Io che già vissi in libertade & sciolta.md,CT7K5UP3xTpM,215443490591354398996,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Wvnraxko77uh,poem,,,,,,,,,,,,,,,,,,,,
PoeticWork,Io che già vissi in libertade & sciolta,,,Io che già vissi in libertade & sciolta,Io che già vissi in libertade & sciolta.md,CT7K5UP3xTpM,215443490591354398996,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UHzA5avQDdMJ', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Toq3FPHGLEDw,Dafne di Piazza,,,,,,,,,,,,,,,,,
PoeticWork,Io che già vissi in libertade & sciolta,,,Io che già vissi in libertade & sciolta,Io che già vissi in libertade & sciolta.md,CT7K5UP3xTpM,215443490591354398996,part_of,,,,,,,,Sonetto in Iscusatione della Inventrice.,2.0,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/K2FLUmMBN9Ho,"Accademia di enigmi in sonetti di Madonna Dafne di Piazza, a gli academici fiorentini suoi amanti",,,,,,,,,,,,,
PoeticWork,Io che già vissi in libertade & sciolta,,,Io che già vissi in libertade & sciolta,Io che già vissi in libertade & sciolta.md,CT7K5UP3xTpM,215443490591354398996,based_on,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Io che già vissi in libertade & sciolta,,,Io che già vissi in libertade & sciolta,Io che già vissi in libertade & sciolta.md,CT7K5UP3xTpM,215443490591354398996,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Io che già vissi in libertade & sciolta,,,Io che già vissi in libertade & sciolta,Io che già vissi in libertade & sciolta.md,CT7K5UP3xTpM,215443490591354398996,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/BL66bhcML892,riddle,,,,,,,,,
PoeticWork,Io che già vissi in libertade & sciolta,,,Io che già vissi in libertade & sciolta,Io che già vissi in libertade & sciolta.md,CT7K5UP3xTpM,215443490591354398996,poetic_type,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/B7F6S9cQhDK7,sonnet,,,,,,,
PoeticWork,Io che già vissi in libertade & sciolta,,,Io che già vissi in libertade & sciolta,Io che già vissi in libertade & sciolta.md,CT7K5UP3xTpM,215443490591354398996,metre,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/FPYzaHuDcPWK,hendecasyllable,,,,,
