class,aliases,base_name,filename,label,id,n_id,property,part_of_value,citation_value,isbn_value,identifier_value
BibliographicResource,['macneilDivineMadnessIsabella1995'],(McNeil 1995),(McNeil 1995).md,(McNeil 1995),GC9Hbcvreaz8,292569129197710428567,part_of,,,,
BibliographicResource,['macneilDivineMadnessIsabella1995'],(McNeil 1995),(McNeil 1995).md,(McNeil 1995),GC9Hbcvreaz8,292569129197710428567,citation,,"MacNeil, Anne. 1995. ‘The Divine Madness of Isabella Andreini’. Journal of the Royal Musical Association 120 (2). Taylor & Francis: 195–215.",,
BibliographicResource,['macneilDivineMadnessIsabella1995'],(McNeil 1995),(McNeil 1995).md,(McNeil 1995),GC9Hbcvreaz8,292569129197710428567,isbn,,,,
BibliographicResource,['macneilDivineMadnessIsabella1995'],(McNeil 1995),(McNeil 1995).md,(McNeil 1995),GC9Hbcvreaz8,292569129197710428567,identifier,,,,https://www.jstor.org/stable/766509
