class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,"['Giove', 'Jupiter']",Zeus,Zeus.md,Zeus,jjBPDY89crUT,860974787910841539619,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sase3zEpuPuV,mythical character,,
Concept,"['Giove', 'Jupiter']",Zeus,Zeus.md,Zeus,jjBPDY89crUT,860974787910841539619,subclass_of,,,,
Concept,"['Giove', 'Jupiter']",Zeus,Zeus.md,Zeus,jjBPDY89crUT,860974787910841539619,identifier,,,,http://www.wikidata.org/entity/Q34201
