class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_section,part_of_pages,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,language_value,language_label,text_value
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,L64jM586iCSB,372911640169551876972,identifier,https://repim.itatti.harvard.edu/resource/?uri=http%3A%2F%2Frepim.unibo.it%2Fresource%2FWORK%2F034470000101_PPPP00190900C,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,L64jM586iCSB,372911640169551876972,described_by_source,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,L64jM586iCSB,372911640169551876972,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fYpqbjX78ztP,poem,,,,,,,,,,,,,,,,,,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,L64jM586iCSB,372911640169551876972,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/awZyTsJZqrUq', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/oVgX4nooPy2A,Tarquinia Molza,,,,,,,,,,,,,,,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,L64jM586iCSB,372911640169551876972,part_of,,,,,,,,Alcune poesi di Tarquinia Molza Non più stampate.,22.0,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/bBbzZd2rViTJ,"Poesie e prose, italiane e latine inedite di Francesco Maria, e di Tarquinia Molza, ed altre a loro dirette",,,,,,,,,,,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,L64jM586iCSB,372911640169551876972,part_of,,,,,,,,,119.0,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/P8SrSEsmySeq,Della nova scelta di rime di diversi eccellenti scrittori de l'età nostra parte prima,,,,,,,,,,,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,L64jM586iCSB,372911640169551876972,based_on,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,L64jM586iCSB,372911640169551876972,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,L64jM586iCSB,372911640169551876972,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/MFkDrmE7jx9f,oxymoron,,,,,,,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,L64jM586iCSB,372911640169551876972,poetic_type,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/NiFCVHMLTGkp,madrigale,,,,,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,L64jM586iCSB,372911640169551876972,metre,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/kBwkVvdhkrbQ,heptasyllable,,,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,L64jM586iCSB,372911640169551876972,metre,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/emwSSkhQpsBS,hendecasyllable,,,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,L64jM586iCSB,372911640169551876972,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/4jQ3H5yuexkm,flame,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,L64jM586iCSB,372911640169551876972,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YNz7hZ7AqXJk,weeping,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,L64jM586iCSB,372911640169551876972,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/8hmsnHCi3PMp,water,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,L64jM586iCSB,372911640169551876972,language,,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/85kGqMwffVs7,Italian,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,L64jM586iCSB,372911640169551876972,text,,,,,,,,,,,,,,,,,,,,,,,,"ERAN le vostre lagrime nel viso,
Donna, quel dì a vederle
Qual in vermiglio vel candide perle;
Ed io gridava agli occhi,
Con l'ardor che farete,
Se con l'umor m'ardete?
Quando fra'l pianto lampeggiando un riso
Noi, dissero, in un loco
Abbiamo l'acqua e 'l foco;

Ma col foco immergiamo,
E con l'acqua abruciamo;
Perch'abbagli l'amante, e si confonda
Fra le fiamme e fra l'onda;
Né fia forza mortal che si difenda,
Ove il foco sommerga, e l'acqua incenda."
