class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,"['procella', 'tempesta', 'tempest']",storm,storm.md,storm,7c9f6d4Y2VnP,115537224868734921750,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/bHdCw4BecfGK,natural phenomenon,,
Concept,"['procella', 'tempesta', 'tempest']",storm,storm.md,storm,7c9f6d4Y2VnP,115537224868734921750,subclass_of,,,,
Concept,"['procella', 'tempesta', 'tempest']",storm,storm.md,storm,7c9f6d4Y2VnP,115537224868734921750,identifier,,,,http://www.wikidata.org/entity/Q81054
