class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,subclass_of_value
Concept,emotion,,['emotional state'],emotion,emotion.md,VT8m9VWKuiqK,566263045251388969007,identifier,http://www.wikidata.org/entity/Q9415,,,
Concept,emotion,,['emotional state'],emotion,emotion.md,VT8m9VWKuiqK,566263045251388969007,described_by_source,,,,
Concept,emotion,,['emotional state'],emotion,emotion.md,VT8m9VWKuiqK,566263045251388969007,instance_of,,,,
Concept,emotion,,['emotional state'],emotion,emotion.md,VT8m9VWKuiqK,566263045251388969007,subclass_of,,,,
