class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,labyrinth,,"['laberinto', 'labirinto']",labyrinth,labyrinth.md,7C6Lzp2bTA4j,106827355404681666968,identifier,http://www.wikidata.org/entity/Q48963,,,
Concept,labyrinth,,"['laberinto', 'labirinto']",labyrinth,labyrinth.md,7C6Lzp2bTA4j,106827355404681666968,described_by_source,,,,
Concept,labyrinth,,"['laberinto', 'labirinto']",labyrinth,labyrinth.md,7C6Lzp2bTA4j,106827355404681666968,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/giX4moeighDe,location
