class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,sculptor,sculptor.md,sculptor,VBUwSJM8ZoZx,560598688329218941701,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Et64EF5pK79G,occupation,,
Concept,sculptor,sculptor.md,sculptor,VBUwSJM8ZoZx,560598688329218941701,subclass_of,,,,
Concept,sculptor,sculptor.md,sculptor,VBUwSJM8ZoZx,560598688329218941701,identifier,,,,http://www.wikidata.org/entity/Q1281618
