class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,opposite_of_value,identifier_value
Concept,"['neve', 'nieve']",snow,snow.md,snow,AsfiFUuVhidH,183066319980717472308,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/3XraWsE54wKL,natural entity,,,
Concept,"['neve', 'nieve']",snow,snow.md,snow,AsfiFUuVhidH,183066319980717472308,subclass_of,,,,,
Concept,"['neve', 'nieve']",snow,snow.md,snow,AsfiFUuVhidH,183066319980717472308,opposite_of,,,,,
Concept,"['neve', 'nieve']",snow,snow.md,snow,AsfiFUuVhidH,183066319980717472308,identifier,,,,,http://www.wikidata.org/entity/Q7561
