class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,"['oceano', 'mare']",ocean,ocean.md,ocean,5PPMvehXX5tk,69646000407890557512,instance_of,,,
Concept,"['oceano', 'mare']",ocean,ocean.md,ocean,5PPMvehXX5tk,69646000407890557512,subclass_of,,,
Concept,"['oceano', 'mare']",ocean,ocean.md,ocean,5PPMvehXX5tk,69646000407890557512,identifier,,,http://www.wikidata.org/entity/Q9430
