class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,country_value,country_label
Place,Paris,,,Paris,Paris.md,Vk6N94Pp347C,572402345230305488995,identifier,http://www.wikidata.org/entity/Q90,,,,,
Place,Paris,,,Paris,Paris.md,Vk6N94Pp347C,572402345230305488995,described_by_source,,,,,,
Place,Paris,,,Paris,Paris.md,Vk6N94Pp347C,572402345230305488995,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Crg84MViZYxd,city,,
Place,Paris,,,Paris,Paris.md,Vk6N94Pp347C,572402345230305488995,country,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/ZzLAhWj9aKSv,France
