class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,partbook,Music book composed of separate parts.,['polyphonic book'],partbook,partbook.md,N6jMCTymbADK,414428678720778685550,identifier,http://www.wikidata.org/entity/Q4366612,,,
Concept,partbook,Music book composed of separate parts.,['polyphonic book'],partbook,partbook.md,N6jMCTymbADK,414428678720778685550,described_by_source,,,,
Concept,partbook,Music book composed of separate parts.,['polyphonic book'],partbook,partbook.md,N6jMCTymbADK,414428678720778685550,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/bhVrnpo7Jttc,notated music
