class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value,opposite_of_value
Concept,sextus,,['sesto'],sextus,sextus.md,eGsqNxDMVtd4,748277362552917759884,identifier,,,,,,
Concept,sextus,,['sesto'],sextus,sextus.md,eGsqNxDMVtd4,748277362552917759884,described_by_source,,,,,,
Concept,sextus,,['sesto'],sextus,sextus.md,eGsqNxDMVtd4,748277362552917759884,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6AYmYVgGGYKR,type of musical instrument,,
Concept,sextus,,['sesto'],sextus,sextus.md,eGsqNxDMVtd4,748277362552917759884,subclass_of,,,,,,
Concept,sextus,,['sesto'],sextus,sextus.md,eGsqNxDMVtd4,748277362552917759884,opposite_of,,,,,,
