class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Alfonso Montesano,,,Alfonso Montesano,Alfonso Montesano.md,fKPHno6VcEYj,769818002377298484839,identifier,http://www.wikidata.org/entity/Q141108829,,,,,,,,,,,,,,
Agent,Alfonso Montesano,,,Alfonso Montesano,Alfonso Montesano.md,fKPHno6VcEYj,769818002377298484839,described_by_source,,,,,,,,,,,,,,,
Agent,Alfonso Montesano,,,Alfonso Montesano,Alfonso Montesano.md,fKPHno6VcEYj,769818002377298484839,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/U7bj4Jz7sSuU,human,,,,,,,,,,,
Agent,Alfonso Montesano,,,Alfonso Montesano,Alfonso Montesano.md,fKPHno6VcEYj,769818002377298484839,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sw8LauTZqpYZ,male,,,,,,,,,
Agent,Alfonso Montesano,,,Alfonso Montesano,Alfonso Montesano.md,fKPHno6VcEYj,769818002377298484839,work_location,,,,,,,,,,,,,,,
Agent,Alfonso Montesano,,,Alfonso Montesano,Alfonso Montesano.md,fKPHno6VcEYj,769818002377298484839,member_of,,,,,,,,,,,,,,,
Agent,Alfonso Montesano,,,Alfonso Montesano,Alfonso Montesano.md,fKPHno6VcEYj,769818002377298484839,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/h24pafkqqHsZ,composer,,,,,
Agent,Alfonso Montesano,,,Alfonso Montesano,Alfonso Montesano.md,fKPHno6VcEYj,769818002377298484839,related_to,,,,,,,,,,,,,,,
Agent,Alfonso Montesano,,,Alfonso Montesano,Alfonso Montesano.md,fKPHno6VcEYj,769818002377298484839,notable_work,,,,,,,,,,,,,,,
Agent,Alfonso Montesano,,,Alfonso Montesano,Alfonso Montesano.md,fKPHno6VcEYj,769818002377298484839,interested_in,,,,,,,,,,,,,,,
Agent,Alfonso Montesano,,,Alfonso Montesano,Alfonso Montesano.md,fKPHno6VcEYj,769818002377298484839,catalog_identifier,,,,,,,,,,,,,,,
Agent,Alfonso Montesano,,,Alfonso Montesano,Alfonso Montesano.md,fKPHno6VcEYj,769818002377298484839,present_in_work,,,,,,,,,,,,,,,
