class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,resurrection,,,resurrection,resurrection.md,7XvSZ7b7KwWq,114011477192130976409,identifier,http://www.wikidata.org/entity/Q188681,
Concept,resurrection,,,resurrection,resurrection.md,7XvSZ7b7KwWq,114011477192130976409,described_by_source,,
