class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,country_value,country_label
Place,London,,,London,London.md,cbfXQVLz7Pey,713805975784609625269,identifier,http://www.wikidata.org/entity/Q84,,,,,
Place,London,,,London,London.md,cbfXQVLz7Pey,713805975784609625269,described_by_source,,,,,,
Place,London,,,London,London.md,cbfXQVLz7Pey,713805975784609625269,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YQfHpGMNj5pE,city,,
Place,London,,,London,London.md,cbfXQVLz7Pey,713805975784609625269,country,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/9j3JohZFoFx4,United Kingdom
