class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,"['ninfa', 'nimpha']",nymph,nymph.md,nymph,HyEHYV8QKT42,329528280183366810786,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/46nFpBHuPXqX,mythical character,,
Concept,"['ninfa', 'nimpha']",nymph,nymph.md,nymph,HyEHYV8QKT42,329528280183366810786,subclass_of,,,,
Concept,"['ninfa', 'nimpha']",nymph,nymph.md,nymph,HyEHYV8QKT42,329528280183366810786,identifier,,,,http://www.wikidata.org/entity/Q373916
