class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,derivative_work_value,text_value,language_value,language_label,subject_value,subject_label,poetic_type_value,poetic_type_label,depicts_value,depicts_label,metre_value,metre_label
MusicComposition,Quivi sospiri pianti ed alti guai (Renaldi),,,Quivi sospiri pianti ed alti guai (Renaldi),Quivi sospiri pianti ed alti guai (Renaldi).md,mK3Bkaz9hodK,893505699596934038615,identifier,https://repim.itatti.harvard.edu/resource/?uri=http://repim.unibo.it/resource/WORK/241750001010101_000000204300,,,,,,,,,,,,,,,,,,,,,,,
MusicComposition,Quivi sospiri pianti ed alti guai (Renaldi),,,Quivi sospiri pianti ed alti guai (Renaldi),Quivi sospiri pianti ed alti guai (Renaldi).md,mK3Bkaz9hodK,893505699596934038615,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/NoVukKRyZHC2,(Refini 2025),,,,,,,,,,,,,,,,,,,,,
MusicComposition,Quivi sospiri pianti ed alti guai (Renaldi),,,Quivi sospiri pianti ed alti guai (Renaldi),Quivi sospiri pianti ed alti guai (Renaldi).md,mK3Bkaz9hodK,893505699596934038615,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/a7Qa4z8ocEzP,madrigal,,,,,,,,,,,,,,,,,,,
MusicComposition,Quivi sospiri pianti ed alti guai (Renaldi),,,Quivi sospiri pianti ed alti guai (Renaldi),Quivi sospiri pianti ed alti guai (Renaldi).md,mK3Bkaz9hodK,893505699596934038615,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/4AB2zhiGQJga', 'label': 'poet'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/AvqrDxK5gCzS,Dante Alighieri,,,,,,,,,,,,,,,,
MusicComposition,Quivi sospiri pianti ed alti guai (Renaldi),,,Quivi sospiri pianti ed alti guai (Renaldi),Quivi sospiri pianti ed alti guai (Renaldi).md,mK3Bkaz9hodK,893505699596934038615,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LeNVLHNHKPVp', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/BVmVM3rL2WcH,Giulio Renaldi,,,,,,,,,,,,,,,,
MusicComposition,Quivi sospiri pianti ed alti guai (Renaldi),,,Quivi sospiri pianti ed alti guai (Renaldi),Quivi sospiri pianti ed alti guai (Renaldi).md,mK3Bkaz9hodK,893505699596934038615,part_of,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/77VEiTpgBpyr,Di Giulio Renaldi madregali e canzoni alla napolitana a cinque voci,,,,,,,,,,,,,,
MusicComposition,Quivi sospiri pianti ed alti guai (Renaldi),,,Quivi sospiri pianti ed alti guai (Renaldi),Quivi sospiri pianti ed alti guai (Renaldi).md,mK3Bkaz9hodK,893505699596934038615,instrumentation,,,,,,,,,,,,,,,,,,,,,,,,
MusicComposition,Quivi sospiri pianti ed alti guai (Renaldi),,,Quivi sospiri pianti ed alti guai (Renaldi),Quivi sospiri pianti ed alti guai (Renaldi).md,mK3Bkaz9hodK,893505699596934038615,based_on,,,,,,,,,,,,,,,,,,,,,,,,
MusicComposition,Quivi sospiri pianti ed alti guai (Renaldi),,,Quivi sospiri pianti ed alti guai (Renaldi),Quivi sospiri pianti ed alti guai (Renaldi).md,mK3Bkaz9hodK,893505699596934038615,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,
MusicComposition,Quivi sospiri pianti ed alti guai (Renaldi),,,Quivi sospiri pianti ed alti guai (Renaldi),Quivi sospiri pianti ed alti guai (Renaldi).md,mK3Bkaz9hodK,893505699596934038615,text,,,,,,,,,,,,,,"Quivi sospiri, pianti e alti guai
risonavan per l'aere sanza stelle,
per ch'io al cominciar ne lagrimai.
Diverse lingue, orribili favelle,
parole di dolore, accenti d'ira,
voci alte e fioche, e suon di man con elle
facevano un tumulto, il qual s'aggira
sempre in quell'aura sanza tempo tinta,
come la rena quando turbo spira.",,,,,,,,,,
