class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,poet,person who writes poetry,,poet,poet.md,YVAbik9eKVEW,628906465239393477331,identifier,http://www.wikidata.org/entity/Q49757,
Concept,poet,person who writes poetry,,poet,poet.md,YVAbik9eKVEW,628906465239393477331,described_by_source,,
