class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,bishop,,,bishop,bishop.md,nQGjYycknfMj,916037878202890375103,identifier,http://www.wikidata.org/entity/Q29182,,,
Concept,bishop,,,bishop,bishop.md,nQGjYycknfMj,916037878202890375103,described_by_source,,,,
Concept,bishop,,,bishop,bishop.md,nQGjYycknfMj,916037878202890375103,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6oNeDcfvTHyK,occupation
