class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,opposite_of_value,identifier_value
Concept,"['natural object', 'non-human-made object']",natural entity,natural entity.md,natural entity,3XraWsE54wKL,31443358837086907044,instance_of,,,,
Concept,"['natural object', 'non-human-made object']",natural entity,natural entity.md,natural entity,3XraWsE54wKL,31443358837086907044,subclass_of,,,,
Concept,"['natural object', 'non-human-made object']",natural entity,natural entity.md,natural entity,3XraWsE54wKL,31443358837086907044,opposite_of,,,,
Concept,"['natural object', 'non-human-made object']",natural entity,natural entity.md,natural entity,3XraWsE54wKL,31443358837086907044,identifier,,,,http://www.wikidata.org/entity/Q1970309
