class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,heterodoxy,,,heterodoxy,heterodoxy.md,Dkw9yTeHkpNT,242537814630995874241,identifier,http://www.wikidata.org/entity/Q1992247,,,
Concept,heterodoxy,,,heterodoxy,heterodoxy.md,Dkw9yTeHkpNT,242537814630995874241,described_by_source,,,,
Concept,heterodoxy,,,heterodoxy,heterodoxy.md,Dkw9yTeHkpNT,242537814630995874241,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/TYSwPAjmpAM9,philosophical concept
