class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,work_location_label,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Benedetto Mamarello,,,Benedetto Mamarello,Benedetto Mamarello.md,jFBX7Vi5QibB,850838734251444237759,identifier,http://www.wikidata.org/entity/Q112382815,,,,,,,,,,,,,,,
Agent,Benedetto Mamarello,,,Benedetto Mamarello,Benedetto Mamarello.md,jFBX7Vi5QibB,850838734251444237759,described_by_source,,,,,,,,,,,,,,,,
Agent,Benedetto Mamarello,,,Benedetto Mamarello,Benedetto Mamarello.md,jFBX7Vi5QibB,850838734251444237759,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,,
Agent,Benedetto Mamarello,,,Benedetto Mamarello,Benedetto Mamarello.md,jFBX7Vi5QibB,850838734251444237759,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5bZY447EzsJq,male,,,,,,,,,,
Agent,Benedetto Mamarello,,,Benedetto Mamarello,Benedetto Mamarello.md,jFBX7Vi5QibB,850838734251444237759,work_location,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/4rNwxjw3kNQo,Ferrara,,,,,,,,
Agent,Benedetto Mamarello,,,Benedetto Mamarello,Benedetto Mamarello.md,jFBX7Vi5QibB,850838734251444237759,member_of,,,,,,,,,,,,,,,,
Agent,Benedetto Mamarello,,,Benedetto Mamarello,Benedetto Mamarello.md,jFBX7Vi5QibB,850838734251444237759,occupation,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/o2jeCDMBAhqR,publisher,,,,,
Agent,Benedetto Mamarello,,,Benedetto Mamarello,Benedetto Mamarello.md,jFBX7Vi5QibB,850838734251444237759,related_to,,,,,,,,,,,,,,,,
Agent,Benedetto Mamarello,,,Benedetto Mamarello,Benedetto Mamarello.md,jFBX7Vi5QibB,850838734251444237759,notable_work,,,,,,,,,,,,,,,,
Agent,Benedetto Mamarello,,,Benedetto Mamarello,Benedetto Mamarello.md,jFBX7Vi5QibB,850838734251444237759,interested_in,,,,,,,,,,,,,,,,
Agent,Benedetto Mamarello,,,Benedetto Mamarello,Benedetto Mamarello.md,jFBX7Vi5QibB,850838734251444237759,catalog_identifier,,,,,,,,,,,,,,,,
Agent,Benedetto Mamarello,,,Benedetto Mamarello,Benedetto Mamarello.md,jFBX7Vi5QibB,850838734251444237759,present_in_work,,,,,,,,,,,,,,,,
