class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_section,part_of_pages,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,language_value,language_label,text_value
PoeticWork,Da l'humile verme,,,Da l'humile verme,Da l'humile verme.md,UhsFFrDZrtDU,550965394427639645021,identifier,https://repim.itatti.harvard.edu/resource/?uri=http%3A%2F%2Frepim.unibo.it%2Fresource%2FWORK%2F029760000101_PPPP00002000C,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Da l'humile verme,,,Da l'humile verme,Da l'humile verme.md,UhsFFrDZrtDU,550965394427639645021,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dM6ceQfzK2pQ,RePIM,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Da l'humile verme,,,Da l'humile verme,Da l'humile verme.md,UhsFFrDZrtDU,550965394427639645021,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Wvnraxko77uh,poem,,,,,,,,,,,,,,,,,,,,
PoeticWork,Da l'humile verme,,,Da l'humile verme,Da l'humile verme.md,UhsFFrDZrtDU,550965394427639645021,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UHzA5avQDdMJ', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/atJRiaBCbdYr,Bernardo Accolti,,,,,,,,,,,,,,,,,
PoeticWork,Da l'humile verme,,,Da l'humile verme,Da l'humile verme.md,UhsFFrDZrtDU,550965394427639645021,part_of,,,,,,,,,Di M. Bernardo Accolti l'Unico Aretino.,12.0,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/DBbuJixjJLjY,Libro terzo de le rime di diversi nobilissimi et eccellentissimi autori nuovamente raccolte,,,,,,,,,,,,,
PoeticWork,Da l'humile verme,,,Da l'humile verme,Da l'humile verme.md,UhsFFrDZrtDU,550965394427639645021,based_on,,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Da l'humile verme,,,Da l'humile verme,Da l'humile verme.md,UhsFFrDZrtDU,550965394427639645021,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Da l'humile verme,,,Da l'humile verme,Da l'humile verme.md,UhsFFrDZrtDU,550965394427639645021,subject,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/TfTjBsLkYTWn,love,,,,,,,,,
PoeticWork,Da l'humile verme,,,Da l'humile verme,Da l'humile verme.md,UhsFFrDZrtDU,550965394427639645021,poetic_type,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/nkvGUfVFSUHZ,ottava rima,,,,,,,
PoeticWork,Da l'humile verme,,,Da l'humile verme,Da l'humile verme.md,UhsFFrDZrtDU,550965394427639645021,metre,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/FPYzaHuDcPWK,hendecasyllable,,,,,
PoeticWork,Da l'humile verme,,,Da l'humile verme,Da l'humile verme.md,UhsFFrDZrtDU,550965394427639645021,depicts,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Rq5MFqmMSfYb,Cupid,,,
PoeticWork,Da l'humile verme,,,Da l'humile verme,Da l'humile verme.md,UhsFFrDZrtDU,550965394427639645021,depicts,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/nZgAbVHnJRKY,Venus,,,
PoeticWork,Da l'humile verme,,,Da l'humile verme,Da l'humile verme.md,UhsFFrDZrtDU,550965394427639645021,depicts,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/JUdJWGgBjkYx,animal,,,
PoeticWork,Da l'humile verme,,,Da l'humile verme,Da l'humile verme.md,UhsFFrDZrtDU,550965394427639645021,language,,,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/nKCWTNSaUJQU,Italian,
PoeticWork,Da l'humile verme,,,Da l'humile verme,Da l'humile verme.md,UhsFFrDZrtDU,550965394427639645021,text,,,,,,,,,,,,,,,,,,,,,,,,,"Da humil verme tra l'herbe rimote
Ne la sinistra man fu punto Amore,
E sentendo il dolor, che lo percote,
Pallid, essangue, & perso ogni colore,
Gridava a Citherea hor come pote
Ferir breve animal con tal dolore?
Disse Vener ridendo, taci hormai,
E tu, che picciol sei, che piaghe fai?"
