class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,heretic,,,heretic,heretic.md,CMnbQVMJqaVa,213520817661689320880,identifier,http://www.wikidata.org/entity/Q350347,,,
Concept,heretic,,,heretic,heretic.md,CMnbQVMJqaVa,213520817661689320880,described_by_source,,,,
Concept,heretic,,,heretic,heretic.md,CMnbQVMJqaVa,213520817661689320880,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6oNeDcfvTHyK,occupation
