class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,opposite_of_value,identifier_value
Concept,['Democritus atomic hypothesis.'],atomism,atomism.md,atomism,NzeNuh8wFzPv,433222846677483806527,instance_of,,,,
Concept,['Democritus atomic hypothesis.'],atomism,atomism.md,atomism,NzeNuh8wFzPv,433222846677483806527,subclass_of,,,,
Concept,['Democritus atomic hypothesis.'],atomism,atomism.md,atomism,NzeNuh8wFzPv,433222846677483806527,opposite_of,,,,
Concept,['Democritus atomic hypothesis.'],atomism,atomism.md,atomism,NzeNuh8wFzPv,433222846677483806527,identifier,,,,http://www.wikidata.org/entity/Q178668
