class,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,poetry genre,poetry genre.md,poetry genre,CvRV2mhNFoSE,225333825876829111260,instance_of,,,
Concept,poetry genre,poetry genre.md,poetry genre,CvRV2mhNFoSE,225333825876829111260,subclass_of,,,
Concept,poetry genre,poetry genre.md,poetry genre,CvRV2mhNFoSE,225333825876829111260,identifier,,,http://www.wikidata.org/entity/Q110220157
