class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,subclass_of_value,opposite_of_value,opposite_of_label
Concept,dedicatee,,,dedicatee,dedicatee.md,5GmrgRoxsCpY,67254702885726075843,identifier,http://www.wikidata.org/entity/Q28008298,,,,,
Concept,dedicatee,,,dedicatee,dedicatee.md,5GmrgRoxsCpY,67254702885726075843,described_by_source,,,,,,
Concept,dedicatee,,,dedicatee,dedicatee.md,5GmrgRoxsCpY,67254702885726075843,instance_of,,,,,,
Concept,dedicatee,,,dedicatee,dedicatee.md,5GmrgRoxsCpY,67254702885726075843,subclass_of,,,,,,
Concept,dedicatee,,,dedicatee,dedicatee.md,5GmrgRoxsCpY,67254702885726075843,opposite_of,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/awZyTsJZqrUq,author
