class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,pastoral,,['bucolic'],pastoral,pastoral.md,3ruLTSyv8VeY,38339479816721424021,identifier,http://www.wikidata.org/entity/Q390001,,,
Concept,pastoral,,['bucolic'],pastoral,pastoral.md,3ruLTSyv8VeY,38339479816721424021,described_by_source,,,,
Concept,pastoral,,['bucolic'],pastoral,pastoral.md,3ruLTSyv8VeY,38339479816721424021,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/AGNhrVxei8Gy,art movement
