class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Antonio Cifra,,,Antonio Cifra,Antonio Cifra.md,b5mSuq4ou3Wq,682346684942028343031,identifier,http://www.wikidata.org/entity/Q601590,,,,,,,,,,,,,,
Agent,Antonio Cifra,,,Antonio Cifra,Antonio Cifra.md,b5mSuq4ou3Wq,682346684942028343031,described_by_source,,,,,,,,,,,,,,,
Agent,Antonio Cifra,,,Antonio Cifra,Antonio Cifra.md,b5mSuq4ou3Wq,682346684942028343031,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,
Agent,Antonio Cifra,,,Antonio Cifra,Antonio Cifra.md,b5mSuq4ou3Wq,682346684942028343031,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5bZY447EzsJq,male,,,,,,,,,
Agent,Antonio Cifra,,,Antonio Cifra,Antonio Cifra.md,b5mSuq4ou3Wq,682346684942028343031,work_location,,,,,,,,,,,,,,,
Agent,Antonio Cifra,,,Antonio Cifra,Antonio Cifra.md,b5mSuq4ou3Wq,682346684942028343031,member_of,,,,,,,,,,,,,,,
Agent,Antonio Cifra,,,Antonio Cifra,Antonio Cifra.md,b5mSuq4ou3Wq,682346684942028343031,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LeNVLHNHKPVp,composer,,,,,
Agent,Antonio Cifra,,,Antonio Cifra,Antonio Cifra.md,b5mSuq4ou3Wq,682346684942028343031,related_to,,,,,,,,,,,,,,,
Agent,Antonio Cifra,,,Antonio Cifra,Antonio Cifra.md,b5mSuq4ou3Wq,682346684942028343031,notable_work,,,,,,,,,,,,,,,
Agent,Antonio Cifra,,,Antonio Cifra,Antonio Cifra.md,b5mSuq4ou3Wq,682346684942028343031,interested_in,,,,,,,,,,,,,,,
Agent,Antonio Cifra,,,Antonio Cifra,Antonio Cifra.md,b5mSuq4ou3Wq,682346684942028343031,catalog_identifier,,,,,,,,,,,,,,,
Agent,Antonio Cifra,,,Antonio Cifra,Antonio Cifra.md,b5mSuq4ou3Wq,682346684942028343031,present_in_work,,,,,,,,,,,,,,,
