class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,country_value,country_label
Place,Urbino,,,Urbino,Urbino.md,aZYyFvmFCS9M,671768529537930533905,identifier,http://www.wikidata.org/entity/Q2759,,,,,
Place,Urbino,,,Urbino,Urbino.md,aZYyFvmFCS9M,671768529537930533905,described_by_source,,,,,,
Place,Urbino,,,Urbino,Urbino.md,aZYyFvmFCS9M,671768529537930533905,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YQfHpGMNj5pE,city,,
Place,Urbino,,,Urbino,Urbino.md,aZYyFvmFCS9M,671768529537930533905,country,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fCq9Z2C2Jbrg,Italy
