class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value,opposite_of_value
Concept,exoticism,,['esotismo'],exoticism,exoticism.md,7LXFV3dSGChX,109881793245030599036,identifier,http://www.wikidata.org/entity/Q368949,,,,,
Concept,exoticism,,['esotismo'],exoticism,exoticism.md,7LXFV3dSGChX,109881793245030599036,described_by_source,,,,,,
Concept,exoticism,,['esotismo'],exoticism,exoticism.md,7LXFV3dSGChX,109881793245030599036,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/AGNhrVxei8Gy,art movement,,
Concept,exoticism,,['esotismo'],exoticism,exoticism.md,7LXFV3dSGChX,109881793245030599036,subclass_of,,,,,,
Concept,exoticism,,['esotismo'],exoticism,exoticism.md,7LXFV3dSGChX,109881793245030599036,opposite_of,,,,,,
