class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,cartographer,,,cartographer,cartographer.md,8bf69VXaE8ZB,135997963733387509833,identifier,http://www.wikidata.org/entity/Q1734662,,,
Concept,cartographer,,,cartographer,cartographer.md,8bf69VXaE8ZB,135997963733387509833,described_by_source,,,,
Concept,cartographer,,,cartographer,cartographer.md,8bf69VXaE8ZB,135997963733387509833,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Et64EF5pK79G,occupation
