class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Nollet,,,Nollet,Nollet.md,dBH4BcJF97Wg,725610309797177308211,identifier,http://www.wikidata.org/entity/Q139671308,,,,,,,,,,,,,,
Agent,Nollet,,,Nollet,Nollet.md,dBH4BcJF97Wg,725610309797177308211,described_by_source,,,,,,,,,,,,,,,
Agent,Nollet,,,Nollet,Nollet.md,dBH4BcJF97Wg,725610309797177308211,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/U7bj4Jz7sSuU,human,,,,,,,,,,,
Agent,Nollet,,,Nollet,Nollet.md,dBH4BcJF97Wg,725610309797177308211,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sw8LauTZqpYZ,male,,,,,,,,,
Agent,Nollet,,,Nollet,Nollet.md,dBH4BcJF97Wg,725610309797177308211,work_location,,,,,,,,,,,,,,,
Agent,Nollet,,,Nollet,Nollet.md,dBH4BcJF97Wg,725610309797177308211,member_of,,,,,,,,,,,,,,,
Agent,Nollet,,,Nollet,Nollet.md,dBH4BcJF97Wg,725610309797177308211,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/ENUbQJ8t6z8B,Componimenti poetici delle piu' illustri rimatrici d'ogni secolo,,,,,
Agent,Nollet,,,Nollet,Nollet.md,dBH4BcJF97Wg,725610309797177308211,related_to,,,,,,,,,,,,,,,
Agent,Nollet,,,Nollet,Nollet.md,dBH4BcJF97Wg,725610309797177308211,notable_work,,,,,,,,,,,,,,,
Agent,Nollet,,,Nollet,Nollet.md,dBH4BcJF97Wg,725610309797177308211,interested_in,,,,,,,,,,,,,,,
Agent,Nollet,,,Nollet,Nollet.md,dBH4BcJF97Wg,725610309797177308211,catalog_identifier,,,,,,,,,,,,,,,
Agent,Nollet,,,Nollet,Nollet.md,dBH4BcJF97Wg,725610309797177308211,present_in_work,,,,,,,,,,,,,,,
