class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,based_on_label,derivative_work_value,text_value
MusicComposition,Al suo apparir'il Sole (Spano),,,Al suo apparir'il Sole (Spano),Al suo apparir'il Sole (Spano).md,mhjnEDgt7ZVW,901728332010166848913,identifier,https://repim.itatti.harvard.edu/resource/?uri=http://repim.unibo.it/resource/WORK/007810000010101_000000229700C,,,,,,,,,,,,,,
MusicComposition,Al suo apparir'il Sole (Spano),,,Al suo apparir'il Sole (Spano),Al suo apparir'il Sole (Spano).md,mhjnEDgt7ZVW,901728332010166848913,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UFWerrYngAnv,RePIM,,,,,,,,,,,,
MusicComposition,Al suo apparir'il Sole (Spano),,,Al suo apparir'il Sole (Spano),Al suo apparir'il Sole (Spano).md,mhjnEDgt7ZVW,901728332010166848913,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/KMtT3sEksj7N,madrigal,,,,,,,,,,
MusicComposition,Al suo apparir'il Sole (Spano),,,Al suo apparir'il Sole (Spano),Al suo apparir'il Sole (Spano).md,mhjnEDgt7ZVW,901728332010166848913,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/h24pafkqqHsZ', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/8rnz4uBchUD8,Donato Antonio Spano,,,,,,,
MusicComposition,Al suo apparir'il Sole (Spano),,,Al suo apparir'il Sole (Spano),Al suo apparir'il Sole (Spano).md,mhjnEDgt7ZVW,901728332010166848913,part_of,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/DzbuNUvSvoJb,Di Donat'Antonio Spano il Primo Libro de Madrigali a cinque voci,,,,,
MusicComposition,Al suo apparir'il Sole (Spano),,,Al suo apparir'il Sole (Spano),Al suo apparir'il Sole (Spano).md,mhjnEDgt7ZVW,901728332010166848913,instrumentation,,,,,,,,,,,,,,,
MusicComposition,Al suo apparir'il Sole (Spano),,,Al suo apparir'il Sole (Spano),Al suo apparir'il Sole (Spano).md,mhjnEDgt7ZVW,901728332010166848913,based_on,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/EV9sZA5UkRTL,Al'apparir del Sole,,
MusicComposition,Al suo apparir'il Sole (Spano),,,Al suo apparir'il Sole (Spano),Al suo apparir'il Sole (Spano).md,mhjnEDgt7ZVW,901728332010166848913,derivative_work,,,,,,,,,,,,,,,
MusicComposition,Al suo apparir'il Sole (Spano),,,Al suo apparir'il Sole (Spano),Al suo apparir'il Sole (Spano).md,mhjnEDgt7ZVW,901728332010166848913,text,,,,,,,,,,,,,,,
