class,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,eye,eye.md,eye,VyiHhzpodNyS,577336938447619378233,instance_of,,,
Concept,eye,eye.md,eye,VyiHhzpodNyS,577336938447619378233,subclass_of,,,
Concept,eye,eye.md,eye,VyiHhzpodNyS,577336938447619378233,identifier,,,http://www.wikidata.org/entity/Q7364
