class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,impresa,,['heraldic badge'],impresa,impresa.md,AtYFns9BtQHt,183380945855222745851,identifier,http://www.wikidata.org/entity/Q1429148,,,
Concept,impresa,,['heraldic badge'],impresa,impresa.md,AtYFns9BtQHt,183380945855222745851,described_by_source,,,,
Concept,impresa,,['heraldic badge'],impresa,impresa.md,AtYFns9BtQHt,183380945855222745851,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/g4TPeea9wGN7,form of creative work
