class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Teofilo Folengo,,,Teofilo Folengo,Teofilo Folengo.md,eY9VyUGp6KLy,753800973334157108863,identifier,http://www.wikidata.org/entity/Q32833,,,,,,,,,,,,,,
Agent,Teofilo Folengo,,,Teofilo Folengo,Teofilo Folengo.md,eY9VyUGp6KLy,753800973334157108863,described_by_source,,,,,,,,,,,,,,,
Agent,Teofilo Folengo,,,Teofilo Folengo,Teofilo Folengo.md,eY9VyUGp6KLy,753800973334157108863,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,
Agent,Teofilo Folengo,,,Teofilo Folengo,Teofilo Folengo.md,eY9VyUGp6KLy,753800973334157108863,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5bZY447EzsJq,male,,,,,,,,,
Agent,Teofilo Folengo,,,Teofilo Folengo,Teofilo Folengo.md,eY9VyUGp6KLy,753800973334157108863,work_location,,,,,,,,,,,,,,,
Agent,Teofilo Folengo,,,Teofilo Folengo,Teofilo Folengo.md,eY9VyUGp6KLy,753800973334157108863,member_of,,,,,,,,,,,,,,,
Agent,Teofilo Folengo,,,Teofilo Folengo,Teofilo Folengo.md,eY9VyUGp6KLy,753800973334157108863,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/4AB2zhiGQJga,poet,,,,,
Agent,Teofilo Folengo,,,Teofilo Folengo,Teofilo Folengo.md,eY9VyUGp6KLy,753800973334157108863,related_to,,,,,,,,,,,,,,,
Agent,Teofilo Folengo,,,Teofilo Folengo,Teofilo Folengo.md,eY9VyUGp6KLy,753800973334157108863,notable_work,,,,,,,,,,,,,,,
Agent,Teofilo Folengo,,,Teofilo Folengo,Teofilo Folengo.md,eY9VyUGp6KLy,753800973334157108863,interested_in,,,,,,,,,,,,,,,
Agent,Teofilo Folengo,,,Teofilo Folengo,Teofilo Folengo.md,eY9VyUGp6KLy,753800973334157108863,catalog_identifier,,,,,,,,,,,,,,,
Agent,Teofilo Folengo,,,Teofilo Folengo,Teofilo Folengo.md,eY9VyUGp6KLy,753800973334157108863,present_in_work,,,,,,,,,,,,,,,
