class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,"['Marte', 'Ares']",Mars,Mars.md,Mars,itAFZTrSnPxJ,843589984057618391422,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sase3zEpuPuV,mythical character,,
Concept,"['Marte', 'Ares']",Mars,Mars.md,Mars,itAFZTrSnPxJ,843589984057618391422,subclass_of,,,,
Concept,"['Marte', 'Ares']",Mars,Mars.md,Mars,itAFZTrSnPxJ,843589984057618391422,identifier,,,,http://www.wikidata.org/entity/Q112
