class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,harbor,,"['harbour', 'porto']",harbor,harbor.md,Qp8tf7GFwARC,470687083634806771831,identifier,http://www.wikidata.org/entity/Q283202,
Concept,harbor,,"['harbour', 'porto']",harbor,harbor.md,Qp8tf7GFwARC,470687083634806771831,described_by_source,,
