class,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,jealousy,jealousy.md,jealousy,H8pNPRSuos4Q,312005136074126374252,instance_of,,,
Concept,jealousy,jealousy.md,jealousy,H8pNPRSuos4Q,312005136074126374252,subclass_of,,,
Concept,jealousy,jealousy.md,jealousy,H8pNPRSuos4Q,312005136074126374252,identifier,,,http://www.wikidata.org/entity/Q6545811
