class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,['basso continuo'],continuo group,continuo group.md,continuo group,TVXPXNKywS5Z,525858987073187069230,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/66DXswkAqX8G,type of musical instrument,,
Concept,['basso continuo'],continuo group,continuo group.md,continuo group,TVXPXNKywS5Z,525858987073187069230,subclass_of,,,,
Concept,['basso continuo'],continuo group,continuo group.md,continuo group,TVXPXNKywS5Z,525858987073187069230,identifier,,,,http://www.wikidata.org/entity/Q110295396
