class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value
Concept,monster,,,monster,monster.md,ixSMpi2apRwe,845140439158787486085,identifier,http://www.wikidata.org/entity/Q276453,,,,
Concept,monster,,,monster,monster.md,ixSMpi2apRwe,845140439158787486085,described_by_source,,,,,
Concept,monster,,,monster,monster.md,ixSMpi2apRwe,845140439158787486085,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/46nFpBHuPXqX,mythical character,
Concept,monster,,,monster,monster.md,ixSMpi2apRwe,845140439158787486085,subclass_of,,,,,
