class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,family,,['famiglia'],family,family.md,22qpxCwj4NSZ,303750392882219464,identifier,http://www.wikidata.org/entity/Q8436,
Concept,family,,['famiglia'],family,family.md,22qpxCwj4NSZ,303750392882219464,described_by_source,,
