class,label,description,aliases,base_name,filename,id,n_id,property,isbn_value,described_by_source_value,part_of_value,part_of_label,citation_value
BibliographicResource,(Brown 2020),,['brownDefiningPlaceAcademies2020'],(Brown 2020),(Brown 2020).md,L2FyhVSPZ7e4,371534972865505929191,isbn,978-1-909662-57-5,,,,
BibliographicResource,(Brown 2020),,['brownDefiningPlaceAcademies2020'],(Brown 2020),(Brown 2020).md,L2FyhVSPZ7e4,371534972865505929191,described_by_source,,,,,
BibliographicResource,(Brown 2020),,['brownDefiningPlaceAcademies2020'],(Brown 2020),(Brown 2020).md,L2FyhVSPZ7e4,371534972865505929191,part_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/gnchST7eRBTF,"(Everson, Reidy, and Sampson 2020)",
BibliographicResource,(Brown 2020),,['brownDefiningPlaceAcademies2020'],(Brown 2020),(Brown 2020).md,L2FyhVSPZ7e4,371534972865505929191,citation,,,,,"Brown, Alison. 2020. ‘Defining the Place of Academies in Florentine Culture and Politics’. In The Italian Academies 1525-1700: Networks of Culture, Innovation and Dissent, edited by Jane E. Everson, Denis V. Reidy, and Lisa Sampson, 22–37. Italian Perspectives 31. London New York: Routledge, Taylor & Francis Group."
