class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,inception_value,dissolved_value,location_value,official_website_value,catalog_identifier_value,member_value,interested_in_value,interested_in_label,notable_work_value
Organisation,Progetto Lyra,Progetto Lyra.md,Progetto Lyra,B8k36QrtTQLU,188162180460935334017,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Ma9mE58a3Ryr,online database,,,,,,,,,
Organisation,Progetto Lyra,Progetto Lyra.md,Progetto Lyra,B8k36QrtTQLU,188162180460935334017,inception,,,,,,,,,,,
Organisation,Progetto Lyra,Progetto Lyra.md,Progetto Lyra,B8k36QrtTQLU,188162180460935334017,dissolved,,,,,,,,,,,
Organisation,Progetto Lyra,Progetto Lyra.md,Progetto Lyra,B8k36QrtTQLU,188162180460935334017,location,,,,,,,,,,,
Organisation,Progetto Lyra,Progetto Lyra.md,Progetto Lyra,B8k36QrtTQLU,188162180460935334017,official_website,,,,,,https://lyra.unil.ch/,,,,,
Organisation,Progetto Lyra,Progetto Lyra.md,Progetto Lyra,B8k36QrtTQLU,188162180460935334017,catalog_identifier,,,,,,,,,,,
Organisation,Progetto Lyra,Progetto Lyra.md,Progetto Lyra,B8k36QrtTQLU,188162180460935334017,member,,,,,,,,,,,
Organisation,Progetto Lyra,Progetto Lyra.md,Progetto Lyra,B8k36QrtTQLU,188162180460935334017,interested_in,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fYpqbjX78ztP,poem,
Organisation,Progetto Lyra,Progetto Lyra.md,Progetto Lyra,B8k36QrtTQLU,188162180460935334017,notable_work,,,,,,,,,,,
