class,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,plant,plant.md,plant,38e9HM4DjtDK,23037562492699910504,instance_of,,,
Concept,plant,plant.md,plant,38e9HM4DjtDK,23037562492699910504,subclass_of,,,
Concept,plant,plant.md,plant,38e9HM4DjtDK,23037562492699910504,identifier,,,http://www.wikidata.org/entity/Q756
