class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Claudio Veggio,,,Claudio Veggio,Claudio Veggio.md,ewRA3Vzr74FY,762227140690090753854,identifier,http://www.wikidata.org/entity/Q5129425,,,,,,,,,,,,,,
Agent,Claudio Veggio,,,Claudio Veggio,Claudio Veggio.md,ewRA3Vzr74FY,762227140690090753854,described_by_source,,,,,,,,,,,,,,,
Agent,Claudio Veggio,,,Claudio Veggio,Claudio Veggio.md,ewRA3Vzr74FY,762227140690090753854,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/U7bj4Jz7sSuU,human,,,,,,,,,,,
Agent,Claudio Veggio,,,Claudio Veggio,Claudio Veggio.md,ewRA3Vzr74FY,762227140690090753854,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sw8LauTZqpYZ,male,,,,,,,,,
Agent,Claudio Veggio,,,Claudio Veggio,Claudio Veggio.md,ewRA3Vzr74FY,762227140690090753854,work_location,,,,,,,,,,,,,,,
Agent,Claudio Veggio,,,Claudio Veggio,Claudio Veggio.md,ewRA3Vzr74FY,762227140690090753854,member_of,,,,,,,,,,,,,,,
Agent,Claudio Veggio,,,Claudio Veggio,Claudio Veggio.md,ewRA3Vzr74FY,762227140690090753854,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/h24pafkqqHsZ,composer,,,,,
Agent,Claudio Veggio,,,Claudio Veggio,Claudio Veggio.md,ewRA3Vzr74FY,762227140690090753854,related_to,,,,,,,,,,,,,,,
Agent,Claudio Veggio,,,Claudio Veggio,Claudio Veggio.md,ewRA3Vzr74FY,762227140690090753854,notable_work,,,,,,,,,,,,,,,
Agent,Claudio Veggio,,,Claudio Veggio,Claudio Veggio.md,ewRA3Vzr74FY,762227140690090753854,interested_in,,,,,,,,,,,,,,,
Agent,Claudio Veggio,,,Claudio Veggio,Claudio Veggio.md,ewRA3Vzr74FY,762227140690090753854,catalog_identifier,,,,,,,,,,,,,,,
Agent,Claudio Veggio,,,Claudio Veggio,Claudio Veggio.md,ewRA3Vzr74FY,762227140690090753854,present_in_work,,,,,,,,,,,,,,,
