class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_section,part_of_pages,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,text_value,language_value,language_label
PoeticWork,Altri pur dica. Che ne' falsi chiostri,,,Altri pur dica. Che ne' falsi chiostri,Altri pur dica. Che ne' falsi chiostri.md,RNjzDZHr9irq,482133036718687058651,identifier,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Altri pur dica. Che ne' falsi chiostri,,,Altri pur dica. Che ne' falsi chiostri,Altri pur dica. Che ne' falsi chiostri.md,RNjzDZHr9irq,482133036718687058651,described_by_source,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Altri pur dica. Che ne' falsi chiostri,,,Altri pur dica. Che ne' falsi chiostri,Altri pur dica. Che ne' falsi chiostri.md,RNjzDZHr9irq,482133036718687058651,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Wvnraxko77uh,poem,,,,,,,,,,,,,,,,,,,,
PoeticWork,Altri pur dica. Che ne' falsi chiostri,,,Altri pur dica. Che ne' falsi chiostri,Altri pur dica. Che ne' falsi chiostri.md,RNjzDZHr9irq,482133036718687058651,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UHzA5avQDdMJ', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/bgExG22ootgh,Ottavio Tronsarelli,,,,,,,,,,,,,,,,,
PoeticWork,Altri pur dica. Che ne' falsi chiostri,,,Altri pur dica. Che ne' falsi chiostri,Altri pur dica. Che ne' falsi chiostri.md,RNjzDZHr9irq,482133036718687058651,part_of,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/DzT52g7L9k39,"Loda la Sig. Margherita N. di belleza, e di virtù.",354.0,Rime di Ottavio Tronsarelli,,,,,,,,,,,,,
PoeticWork,Altri pur dica. Che ne' falsi chiostri,,,Altri pur dica. Che ne' falsi chiostri,Altri pur dica. Che ne' falsi chiostri.md,RNjzDZHr9irq,482133036718687058651,based_on,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Altri pur dica. Che ne' falsi chiostri,,,Altri pur dica. Che ne' falsi chiostri,Altri pur dica. Che ne' falsi chiostri.md,RNjzDZHr9irq,482133036718687058651,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Altri pur dica. Che ne' falsi chiostri,,,Altri pur dica. Che ne' falsi chiostri,Altri pur dica. Che ne' falsi chiostri.md,RNjzDZHr9irq,482133036718687058651,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/duqiuAVT6ZNg,praise,,,,,,,,,
PoeticWork,Altri pur dica. Che ne' falsi chiostri,,,Altri pur dica. Che ne' falsi chiostri,Altri pur dica. Che ne' falsi chiostri.md,RNjzDZHr9irq,482133036718687058651,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/T5kQoJ6RQuQc,oxymoron,,,,,,,,,
PoeticWork,Altri pur dica. Che ne' falsi chiostri,,,Altri pur dica. Che ne' falsi chiostri,Altri pur dica. Che ne' falsi chiostri.md,RNjzDZHr9irq,482133036718687058651,poetic_type,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/nkvGUfVFSUHZ,ottava rima,,,,,,,
PoeticWork,Altri pur dica. Che ne' falsi chiostri,,,Altri pur dica. Che ne' falsi chiostri,Altri pur dica. Che ne' falsi chiostri.md,RNjzDZHr9irq,482133036718687058651,metre,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/FPYzaHuDcPWK,hendecasyllable,,,,,
PoeticWork,Altri pur dica. Che ne' falsi chiostri,,,Altri pur dica. Che ne' falsi chiostri,Altri pur dica. Che ne' falsi chiostri.md,RNjzDZHr9irq,482133036718687058651,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/gHVGjgKjtq6V,woman,,,
PoeticWork,Altri pur dica. Che ne' falsi chiostri,,,Altri pur dica. Che ne' falsi chiostri,Altri pur dica. Che ne' falsi chiostri.md,RNjzDZHr9irq,482133036718687058651,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/DKaPi8XQJjLG,monster,,,
PoeticWork,Altri pur dica. Che ne' falsi chiostri,,,Altri pur dica. Che ne' falsi chiostri,Altri pur dica. Che ne' falsi chiostri.md,RNjzDZHr9irq,482133036718687058651,text,,,,,,,,,,,,,,,,,,,,,,"Altri pur dica. Che ne' falsi chiostri,
Ove il terrore ha rigido ricetto,
Traggan la vita portentosi mostri
Di fiere luci, e di mortale aspetto,
Che, se di rimirar gli aurori, e gli ostri
Del sen, del volto tuo non m'è disdetto,
Altro ridir non puon quest'occhi miei,
Se non, che di bellezza un mostro sei.",,
PoeticWork,Altri pur dica. Che ne' falsi chiostri,,,Altri pur dica. Che ne' falsi chiostri,Altri pur dica. Che ne' falsi chiostri.md,RNjzDZHr9irq,482133036718687058651,language,,,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/nKCWTNSaUJQU,Italian
