class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,heptasyllable,heptasyllable.md,heptasyllable,kBwkVvdhkrbQ,870307457586270145564,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/WcnKmourVy6G,metrical pattern,,
Concept,heptasyllable,heptasyllable.md,heptasyllable,kBwkVvdhkrbQ,870307457586270145564,subclass_of,,,,
Concept,heptasyllable,heptasyllable.md,heptasyllable,kBwkVvdhkrbQ,870307457586270145564,identifier,,,,http://www.wikidata.org/entity/Q3133334
