class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,based_on_label,derivative_work_value,text_value
MusicComposition,"Deh girate, luci amate (Franzoni)",,,"Deh girate, luci amate (Franzoni)","Deh girate, luci amate (Franzoni).md",eac6Zy3CU6V7,754693920668111838161,identifier,https://repim.itatti.harvard.edu/resource/?uri=http://repim.unibo.it/resource/WORK/068420000010101_000000106300C,,,,,,,,,,,,,,
MusicComposition,"Deh girate, luci amate (Franzoni)",,,"Deh girate, luci amate (Franzoni)","Deh girate, luci amate (Franzoni).md",eac6Zy3CU6V7,754693920668111838161,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dM6ceQfzK2pQ,RePIM,,,,,,,,,,,,
MusicComposition,"Deh girate, luci amate (Franzoni)",,,"Deh girate, luci amate (Franzoni)","Deh girate, luci amate (Franzoni).md",eac6Zy3CU6V7,754693920668111838161,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Amk76nLGSdfy,canzonetta,,,,,,,,,,
MusicComposition,"Deh girate, luci amate (Franzoni)",,,"Deh girate, luci amate (Franzoni)","Deh girate, luci amate (Franzoni).md",eac6Zy3CU6V7,754693920668111838161,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/4AB2zhiGQJga', 'label': 'poet'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/ke7Y8iiuR8Rg,Isabella Andreini,,,,,,,
MusicComposition,"Deh girate, luci amate (Franzoni)",,,"Deh girate, luci amate (Franzoni)","Deh girate, luci amate (Franzoni).md",eac6Zy3CU6V7,754693920668111838161,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LeNVLHNHKPVp', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Acn5m56UcHiF,Amante Franzoni,,,,,,,
MusicComposition,"Deh girate, luci amate (Franzoni)",,,"Deh girate, luci amate (Franzoni)","Deh girate, luci amate (Franzoni).md",eac6Zy3CU6V7,754693920668111838161,part_of,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/hecDQMut4GZg,Il Secondo libro delli Fioretti Musicali a tre voci d'Amante Franzoni Mantovano,,,,,
MusicComposition,"Deh girate, luci amate (Franzoni)",,,"Deh girate, luci amate (Franzoni)","Deh girate, luci amate (Franzoni).md",eac6Zy3CU6V7,754693920668111838161,instrumentation,,,,,,,,,,,,,,,
MusicComposition,"Deh girate, luci amate (Franzoni)",,,"Deh girate, luci amate (Franzoni)","Deh girate, luci amate (Franzoni).md",eac6Zy3CU6V7,754693920668111838161,based_on,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/nJZ8RxNURyuF,"Deh girate, luci amate",,
MusicComposition,"Deh girate, luci amate (Franzoni)",,,"Deh girate, luci amate (Franzoni)","Deh girate, luci amate (Franzoni).md",eac6Zy3CU6V7,754693920668111838161,derivative_work,,,,,,,,,,,,,,,
MusicComposition,"Deh girate, luci amate (Franzoni)",,,"Deh girate, luci amate (Franzoni)","Deh girate, luci amate (Franzoni).md",eac6Zy3CU6V7,754693920668111838161,text,,,,,,,,,,,,,,,
