class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_section,part_of_pages,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,language_value,language_label,text_value
PoeticWork,"Piangete meco, afflitti occhi dolenti",,,"Piangete meco, afflitti occhi dolenti","Piangete meco, afflitti occhi dolenti.md",DbxBgjNTJHqz,239286056274112805693,identifier,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Piangete meco, afflitti occhi dolenti",,,"Piangete meco, afflitti occhi dolenti","Piangete meco, afflitti occhi dolenti.md",DbxBgjNTJHqz,239286056274112805693,described_by_source,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Piangete meco, afflitti occhi dolenti",,,"Piangete meco, afflitti occhi dolenti","Piangete meco, afflitti occhi dolenti.md",DbxBgjNTJHqz,239286056274112805693,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fYpqbjX78ztP,poem,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Piangete meco, afflitti occhi dolenti",,,"Piangete meco, afflitti occhi dolenti","Piangete meco, afflitti occhi dolenti.md",DbxBgjNTJHqz,239286056274112805693,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/awZyTsJZqrUq', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/cnEPDxq7rFvj,Virginia Martini Salvi,,,,,,,,,,,,,,,,,
PoeticWork,"Piangete meco, afflitti occhi dolenti",,,"Piangete meco, afflitti occhi dolenti","Piangete meco, afflitti occhi dolenti.md",DbxBgjNTJHqz,239286056274112805693,part_of,,,,,,,,"Di Mad. Virginia Martini de' Salvi, Senese.",164.0,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/KsqUZ8dKXxDW,"Rime diverse d'alcune nobilissime, et virtuosissime donne",,,,,,,,,,,,,
PoeticWork,"Piangete meco, afflitti occhi dolenti",,,"Piangete meco, afflitti occhi dolenti","Piangete meco, afflitti occhi dolenti.md",DbxBgjNTJHqz,239286056274112805693,based_on,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Piangete meco, afflitti occhi dolenti",,,"Piangete meco, afflitti occhi dolenti","Piangete meco, afflitti occhi dolenti.md",DbxBgjNTJHqz,239286056274112805693,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Piangete meco, afflitti occhi dolenti",,,"Piangete meco, afflitti occhi dolenti","Piangete meco, afflitti occhi dolenti.md",DbxBgjNTJHqz,239286056274112805693,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YNz7hZ7AqXJk,weeping,,,,,,,,,
PoeticWork,"Piangete meco, afflitti occhi dolenti",,,"Piangete meco, afflitti occhi dolenti","Piangete meco, afflitti occhi dolenti.md",DbxBgjNTJHqz,239286056274112805693,poetic_type,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Mzrr2esvFbco,sonnet,,,,,,,
PoeticWork,"Piangete meco, afflitti occhi dolenti",,,"Piangete meco, afflitti occhi dolenti","Piangete meco, afflitti occhi dolenti.md",DbxBgjNTJHqz,239286056274112805693,metre,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/emwSSkhQpsBS,hendecasyllable,,,,,
PoeticWork,"Piangete meco, afflitti occhi dolenti",,,"Piangete meco, afflitti occhi dolenti","Piangete meco, afflitti occhi dolenti.md",DbxBgjNTJHqz,239286056274112805693,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/VyiHhzpodNyS,eye,,,
PoeticWork,"Piangete meco, afflitti occhi dolenti",,,"Piangete meco, afflitti occhi dolenti","Piangete meco, afflitti occhi dolenti.md",DbxBgjNTJHqz,239286056274112805693,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dTnWFEd5MLzx,thorn,,,
PoeticWork,"Piangete meco, afflitti occhi dolenti",,,"Piangete meco, afflitti occhi dolenti","Piangete meco, afflitti occhi dolenti.md",DbxBgjNTJHqz,239286056274112805693,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/755zYzGryekA,ingenuity,,,
PoeticWork,"Piangete meco, afflitti occhi dolenti",,,"Piangete meco, afflitti occhi dolenti","Piangete meco, afflitti occhi dolenti.md",DbxBgjNTJHqz,239286056274112805693,language,,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/85kGqMwffVs7,Italian,
PoeticWork,"Piangete meco, afflitti occhi dolenti",,,"Piangete meco, afflitti occhi dolenti","Piangete meco, afflitti occhi dolenti.md",DbxBgjNTJHqz,239286056274112805693,text,,,,,,,,,,,,,,,,,,,,,,,,
