class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,opposite_of_value,identifier_value
Concept,chaos,chaos.md,chaos,3DY9uTiiJXpD,24809690983506226979,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/TYSwPAjmpAM9,philosophical concept,,,
Concept,chaos,chaos.md,chaos,3DY9uTiiJXpD,24809690983506226979,subclass_of,,,,,
Concept,chaos,chaos.md,chaos,3DY9uTiiJXpD,24809690983506226979,opposite_of,,,,,
Concept,chaos,chaos.md,chaos,3DY9uTiiJXpD,24809690983506226979,identifier,,,,,http://www.wikidata.org/entity/Q1787424
