class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,work_location_label,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Stefano Bernardi,,,Stefano Bernardi,Stefano Bernardi.md,E4XxwxTyLXp7,248545180427819184998,identifier,http://www.wikidata.org/entity/Q2338352,,,,,,,,,,,,,,,
Agent,Stefano Bernardi,,,Stefano Bernardi,Stefano Bernardi.md,E4XxwxTyLXp7,248545180427819184998,described_by_source,,,,,,,,,,,,,,,,
Agent,Stefano Bernardi,,,Stefano Bernardi,Stefano Bernardi.md,E4XxwxTyLXp7,248545180427819184998,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,,
Agent,Stefano Bernardi,,,Stefano Bernardi,Stefano Bernardi.md,E4XxwxTyLXp7,248545180427819184998,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5bZY447EzsJq,male,,,,,,,,,,
Agent,Stefano Bernardi,,,Stefano Bernardi,Stefano Bernardi.md,E4XxwxTyLXp7,248545180427819184998,work_location,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/PvBHcFy5Dvdr,Verona,,,,,,,,
Agent,Stefano Bernardi,,,Stefano Bernardi,Stefano Bernardi.md,E4XxwxTyLXp7,248545180427819184998,member_of,,,,,,,,,,,,,,,,
Agent,Stefano Bernardi,,,Stefano Bernardi,Stefano Bernardi.md,E4XxwxTyLXp7,248545180427819184998,occupation,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LeNVLHNHKPVp,composer,,,,,
Agent,Stefano Bernardi,,,Stefano Bernardi,Stefano Bernardi.md,E4XxwxTyLXp7,248545180427819184998,related_to,,,,,,,,,,,,,,,,
Agent,Stefano Bernardi,,,Stefano Bernardi,Stefano Bernardi.md,E4XxwxTyLXp7,248545180427819184998,notable_work,,,,,,,,,,,,,,,,
Agent,Stefano Bernardi,,,Stefano Bernardi,Stefano Bernardi.md,E4XxwxTyLXp7,248545180427819184998,interested_in,,,,,,,,,,,,,,,,
Agent,Stefano Bernardi,,,Stefano Bernardi,Stefano Bernardi.md,E4XxwxTyLXp7,248545180427819184998,catalog_identifier,,,,,,,,,,,,,,,,
Agent,Stefano Bernardi,,,Stefano Bernardi,Stefano Bernardi.md,E4XxwxTyLXp7,248545180427819184998,present_in_work,,,,,,,,,,,,,,,,
