class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_pages,part_of_section,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,text_value,language_value,language_label
PoeticWork,Non teme oh Dea di questa età gentile,,['Non teme ò Dea di questa età gentile'],Non teme oh Dea di questa età gentile,Non teme oh Dea di questa età gentile.md,F8acB7iGBAsN,270645951761988697679,identifier,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Non teme oh Dea di questa età gentile,,['Non teme ò Dea di questa età gentile'],Non teme oh Dea di questa età gentile,Non teme oh Dea di questa età gentile.md,F8acB7iGBAsN,270645951761988697679,described_by_source,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Non teme oh Dea di questa età gentile,,['Non teme ò Dea di questa età gentile'],Non teme oh Dea di questa età gentile,Non teme oh Dea di questa età gentile.md,F8acB7iGBAsN,270645951761988697679,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fYpqbjX78ztP,poem,,,,,,,,,,,,,,,,,,,,
PoeticWork,Non teme oh Dea di questa età gentile,,['Non teme ò Dea di questa età gentile'],Non teme oh Dea di questa età gentile,Non teme oh Dea di questa età gentile.md,F8acB7iGBAsN,270645951761988697679,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5GmrgRoxsCpY', 'label': 'dedicatee'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/PndEj8FtSonb,Giovanna d'Aragona,,,,,,,,,,,,,,,,,
PoeticWork,Non teme oh Dea di questa età gentile,,['Non teme ò Dea di questa età gentile'],Non teme oh Dea di questa età gentile,Non teme oh Dea di questa età gentile.md,F8acB7iGBAsN,270645951761988697679,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/awZyTsJZqrUq', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/jAAB8FezF2Df,Fausta Tacita,,,,,,,,,,,,,,,,,
PoeticWork,Non teme oh Dea di questa età gentile,,['Non teme ò Dea di questa età gentile'],Non teme oh Dea di questa età gentile,Non teme oh Dea di questa età gentile.md,F8acB7iGBAsN,270645951761988697679,part_of,,,,,,,,310.0,Fausta Tacita.,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/XFzV5zn8KYUy,Del tempio alla divina signora donna Giovanna d'Aragona,,,,,,,,,,,,,
PoeticWork,Non teme oh Dea di questa età gentile,,['Non teme ò Dea di questa età gentile'],Non teme oh Dea di questa età gentile,Non teme oh Dea di questa età gentile.md,F8acB7iGBAsN,270645951761988697679,based_on,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Non teme oh Dea di questa età gentile,,['Non teme ò Dea di questa età gentile'],Non teme oh Dea di questa età gentile,Non teme oh Dea di questa età gentile.md,F8acB7iGBAsN,270645951761988697679,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Non teme oh Dea di questa età gentile,,['Non teme ò Dea di questa età gentile'],Non teme oh Dea di questa età gentile,Non teme oh Dea di questa età gentile.md,F8acB7iGBAsN,270645951761988697679,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/ZfsD5EcdZsxp,praise,,,,,,,,,
PoeticWork,Non teme oh Dea di questa età gentile,,['Non teme ò Dea di questa età gentile'],Non teme oh Dea di questa età gentile,Non teme oh Dea di questa età gentile.md,F8acB7iGBAsN,270645951761988697679,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Bn5ScQdZ4EM4,republic of letters,,,,,,,,,
