class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,work_location_label,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Costanza Colonna,,,Costanza Colonna,Costanza Colonna.md,Ydztdw6QnLAs,632109486961403510428,identifier,http://www.wikidata.org/entity/Q104218103,,,,,,,,,,,,,,,
Agent,Costanza Colonna,,,Costanza Colonna,Costanza Colonna.md,Ydztdw6QnLAs,632109486961403510428,described_by_source,,,,,,,,,,,,,,,,
Agent,Costanza Colonna,,,Costanza Colonna,Costanza Colonna.md,Ydztdw6QnLAs,632109486961403510428,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,,
Agent,Costanza Colonna,,,Costanza Colonna,Costanza Colonna.md,Ydztdw6QnLAs,632109486961403510428,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/KpnNUHk7FWq5,female,,,,,,,,,,
Agent,Costanza Colonna,,,Costanza Colonna,Costanza Colonna.md,Ydztdw6QnLAs,632109486961403510428,work_location,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/P5ipTFsK5dJG,Roma,,,,,,,,
Agent,Costanza Colonna,,,Costanza Colonna,Costanza Colonna.md,Ydztdw6QnLAs,632109486961403510428,member_of,,,,,,,,,,,,,,,,
Agent,Costanza Colonna,,,Costanza Colonna,Costanza Colonna.md,Ydztdw6QnLAs,632109486961403510428,occupation,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LyEatsU6bs4d,politician,,,,,
Agent,Costanza Colonna,,,Costanza Colonna,Costanza Colonna.md,Ydztdw6QnLAs,632109486961403510428,related_to,,,,,,,,,,,,,,,,
Agent,Costanza Colonna,,,Costanza Colonna,Costanza Colonna.md,Ydztdw6QnLAs,632109486961403510428,notable_work,,,,,,,,,,,,,,,,
Agent,Costanza Colonna,,,Costanza Colonna,Costanza Colonna.md,Ydztdw6QnLAs,632109486961403510428,interested_in,,,,,,,,,,,,,,,,
Agent,Costanza Colonna,,,Costanza Colonna,Costanza Colonna.md,Ydztdw6QnLAs,632109486961403510428,catalog_identifier,,,,,,,,,,,,,,,,
Agent,Costanza Colonna,,,Costanza Colonna,Costanza Colonna.md,Ydztdw6QnLAs,632109486961403510428,present_in_work,,,,,,,,,,,,,,,,
