class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,voice,voice.md,voice,Ne3BHXniMVmN,425758582462633168415,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6AYmYVgGGYKR,type of musical instrument,,
Concept,voice,voice.md,voice,Ne3BHXniMVmN,425758582462633168415,subclass_of,,,,
Concept,voice,voice.md,voice,Ne3BHXniMVmN,425758582462633168415,identifier,,,,http://www.wikidata.org/entity/Q17172850
