class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,villotta,,['villotte'],villotta,villotta.md,4W2xoMVfdVz7,51414838880025127079,identifier,http://www.wikidata.org/entity/Q1092924,,,
Concept,villotta,,['villotte'],villotta,villotta.md,4W2xoMVfdVz7,51414838880025127079,described_by_source,,,,
Concept,villotta,,['villotte'],villotta,villotta.md,4W2xoMVfdVz7,51414838880025127079,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GXzFV7GJMm6U,type of musical work
